0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,250.4857627073796,3.0516190000000005,247.8324227261629,5.875779,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.04118599999999972,0.0,0.04079479198503222,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.17457195094977607,0.0,0.29445192123455755,1
0.0,0.0,0.0,0.0,154.85043049503432,9.279999999999998,154.85043049503432,9.279999999999998,0
0.0,0.0,0.0,0.0,275.40061712544957,1.6120830000000002,271.6557708075341,1.8444890000000012,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,7.570198999999999,0.0,7.570198999999999,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.16739868523738213,0.08113100000000273,0.05624795848806684,0.08789610626801547,1
0.0,0.0,0.0,0.0,0.0,2.0584229999999977,0.0,2.0584229999999977,0
0.0,0.0,0.0,0.0,986.8716095971464,7.228197733607573,987.0098950688181,7.2257353631258,0
0.0,0.0,0.0,0.0,0.0,2.2484949999999984,0.0,2.2484949999999984,0
0.0,0.0,0.0,0.0,0.0,4.081964999999997,0.0,3.8832869999999993,0
0.0,0.0,0.0,0.0,0.0,16.272364,0.0,16.272364,0
0.0,0.0,0.0,0.0,0.0,5.459158000000002,0.0,5.459158000000002,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
